BCCmagmom_arithmetic_average,NdUnfilled_arithmetic_average,num_electron,NdUnfilled_composition_average,heusler type_0,AtomicRadii_min_value,BCCmagmom_composition_average,GSmagmom_composition_average,Group_composition_average,Column_composition_average,heusler type_2,NUnfilled_composition_average,MendeleevNumber_composition_average,phi_composition_average,GSenergy_pa_max_value,GSenergy_pa_min_value,ElectronAffinity_composition_average,n_ws^third_composition_average,Electronegativity_composition_average,valence_composition_average,ICSDVolume_min_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,Polarizability_composition_average,phi_difference
0.0,4.0,22,4.25,1.0,1.249,0.0,0.0,8.0,8.0,0.0,5.5,57.0,4.5875,-9.50571654,-9.50571654,63.75,1.6349999999999998,1.7824999999999998,5.5,12.0,-8.15039572125,-8.04095996,9.9775,0.5499999999999998
0.0,4.0,22,4.25,1.0,1.249,0.0,0.0,8.0,8.0,0.0,5.5,57.25,4.487500000000002,-9.50571654,-9.50571654,69.75,1.59,1.7499999999999998,5.5,12.0,-8.0170140275,-7.959697745,10.55,0.4000000000000004
0.0,2.5,21,3.75,1.0,1.249,0.0,0.0,7.75,7.75,0.0,5.75,55.0,4.5375000000000005,-9.50571654,-9.50571654,59.25,1.6449999999999998,1.6475,5.25,12.0,-8.065643184999999,-8.0411524675,10.4,0.4500000000000002
0.0,2.5,21,3.75,1.0,1.249,0.0,0.0,7.75,7.75,0.0,5.75,55.25,4.5125,-9.50571654,-9.50571654,55.25,1.625,1.6974999999999998,5.25,12.0,-7.882351230625,-7.873203375,10.73,0.5500000000000007
0.0,2.5,21,3.75,1.0,1.249,0.0,0.0,7.75,7.75,0.0,5.75,55.5,4.4625,-9.50571654,-9.50571654,55.25,1.59,1.69,5.25,12.0,-7.795987895,-7.792081965,11.1125,0.7500000000000004
0.0,2.5,22,3.75,1.0,1.249,0.0,0.0,8.0,8.0,0.0,5.5,56.25,4.6625000000000005,-9.50571654,-9.50571654,81.4,1.6725,1.7199999999999998,5.5,12.0,-8.48551690625,-8.3541082825,10.0825,0.049999999999999815
0.0,2.5,22,3.75,1.0,1.249,0.0,0.0,8.0,8.0,0.0,5.5,56.5,4.625,-9.50571654,-9.50571654,78.0,1.64,1.7474999999999998,5.5,12.0,-8.28329729125,-8.1981969075,10.16,0.10000000000000052
0.0,2.5,22,3.75,1.0,1.249,0.0,0.0,8.0,8.0,0.0,5.5,56.75,4.525,-9.50571654,-9.50571654,78.25,1.6075,1.735,5.5,12.0,-8.1195491775,-8.102337045,10.465,0.5
0.0,2.5,23,3.75,1.0,1.249,0.0,0.0,8.25,8.25,0.0,5.25,57.5,4.875,-9.50571654,-9.50571654,65.925,1.71,1.7925,5.75,12.0,-8.479414665624999,-8.299364735000001,9.6075,0.8999999999999995
0.0,2.5,23,3.75,1.0,1.249,0.0,0.0,8.25,8.25,0.0,5.25,57.75,4.6875,-9.50571654,-9.50571654,67.25,1.6574999999999998,1.79,5.75,12.0,-8.292009683749999,-8.1823466825,9.7775,0.14999999999999947
0.0,2.5,23,3.75,1.0,1.249,0.0,0.0,8.25,8.25,0.0,5.25,58.0,4.5875,-9.50571654,-9.50571654,73.25,1.6124999999999998,1.7574999999999998,5.75,12.0,-8.15862799,-8.1010844675,10.35,0.25
0.2728576333333333,3.333333333333333,22,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.0,8.0,0.0,5.5,55.75,4.4875,-9.50571654,-9.50571654,43.25,1.615,1.62,5.5,12.0,-7.944355362585,-7.8825532625,9.85,0.4500000000000002
0.2728576333333333,3.333333333333333,22,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.0,8.0,0.0,5.5,56.0,4.4625,-9.50571654,-9.50571654,39.25,1.5950000000000002,1.67,5.5,12.0,-7.761063408210001,-7.71460417,10.18,0.5500000000000007
0.2728576333333333,3.333333333333333,22,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.0,8.0,0.0,5.5,56.25,4.4125,-9.50571654,-9.50571654,39.25,1.56,1.6625,5.5,12.0,-7.674700072585001,-7.6334827600000015,10.5625,0.7500000000000004
0.2728576333333333,3.333333333333333,23,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.25,8.25,0.0,5.25,57.0,4.6125,-9.50571654,-9.50571654,65.4,1.6425,1.6925,5.75,12.0,-8.364229083835001,-8.1955090775,9.5325,0.25
0.2728576333333333,3.333333333333333,23,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.25,8.25,0.0,5.25,57.25,4.575,-9.50571654,-9.50571654,62.0,1.61,1.72,5.75,12.0,-8.162009468835,-8.0395977025,9.61,0.20000000000000015
0.2728576333333333,3.333333333333333,23,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.25,8.25,0.0,5.25,57.5,4.475,-9.50571654,-9.50571654,62.25,1.5775,1.7075,5.75,12.0,-7.998261355085001,-7.943737840000002,9.915,0.5
0.2728576333333333,3.333333333333333,24,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.5,8.5,0.0,5.0,58.25,4.825,-9.50571654,-9.50571654,49.925,1.6800000000000002,1.765,6.0,12.0,-8.358126843210002,-8.14076553,9.0575,1.0999999999999996
0.2728576333333333,3.333333333333333,24,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.5,8.5,0.0,5.0,58.5,4.6375,-9.50571654,-9.50571654,51.25,1.6275,1.7625000000000002,6.0,12.0,-8.170721861335,-8.0237474775,9.2275,0.34999999999999964
0.2728576333333333,3.333333333333333,24,3.75,1.0,1.24,0.204643225,7.753017241375e-05,8.5,8.5,0.0,5.0,58.75,4.5375,-9.50571654,-9.50571654,57.25,1.5825,1.73,6.0,12.0,-8.037340167585,-7.9424852625,9.8,0.25
0.7035542666666667,3.0,23,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.25,8.25,0.0,5.25,56.5,4.6075,-9.50571654,-9.50571654,49.25,1.655,1.6900000000000002,5.25,11.7,-7.76058514,-7.7363216625,9.6,0.7299999999999995
0.7035542666666667,3.0,23,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.25,8.25,0.0,5.25,56.75,4.5825,-9.50571654,-9.50571654,45.25,1.6350000000000002,1.7400000000000002,5.25,11.7,-7.577293185625001,-7.56837257,9.93,0.8300000000000001
0.7035542666666667,3.0,23,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.25,8.25,0.0,5.25,57.0,4.5325,-9.50571654,-9.50571654,45.25,1.6,1.7325000000000002,5.25,11.7,-7.4909298500000014,-7.48725116,10.3125,1.0299999999999998
0.7035542666666667,3.0,24,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.5,8.5,0.0,5.0,57.75,4.7325,-9.50571654,-9.50571654,71.4,1.6825,1.7625000000000002,5.5,11.7,-8.18045886125,-8.0492774775,9.2825,0.27999999999999936
0.7035542666666667,3.0,24,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.5,8.5,0.0,5.0,58.0,4.695,-9.50571654,-9.50571654,68.0,1.65,1.79,5.5,11.7,-7.97823924625,-7.8933661025,9.36,0.3799999999999999
0.7035542666666667,3.0,24,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.5,8.5,0.0,5.0,58.25,4.5950000000000015,-9.50571654,-9.50571654,68.25,1.6175000000000002,1.7775,5.5,11.7,-7.8144911325000015,-7.7975062400000015,9.665,0.7799999999999994
0.7035542666666667,3.0,25,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.75,8.75,0.0,4.75,59.0,4.945,-9.50571654,-9.50571654,55.925,1.7200000000000002,1.835,5.75,11.7,-8.174356620625,-7.99453393,8.807500000000003,0.8999999999999995
0.7035542666666667,3.0,25,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.75,8.75,0.0,4.75,59.25,4.7575,-9.50571654,-9.50571654,57.25,1.6675,1.8325,5.75,11.7,-7.98695163875,-7.8775158775,8.977500000000003,0.27999999999999936
0.7035542666666667,3.0,25,3.5,1.0,1.2409999999999999,0.5276656999999999,0.5276656999999999,8.75,8.75,0.0,4.75,59.5,4.6575000000000015,-9.50571654,-9.50571654,63.25,1.6225,1.8,5.75,11.7,-7.853569945,-7.7962536625,9.55,0.5299999999999994
0.5613457333333333,2.666666666666667,24,3.25,1.0,1.249,0.4210093,0.3871178,8.5,8.5,0.0,5.0,57.25,4.65,-9.50571654,-9.50571654,60.75,1.65,1.7025,4.5,11.1,-7.45931133625,-7.409972215,9.375,0.8999999999999995
0.5613457333333333,2.666666666666667,24,3.25,1.0,1.249,0.4210093,0.3871178,8.5,8.5,0.0,5.0,57.5,4.625,-9.50571654,-9.50571654,56.75,1.63,1.7525,4.5,11.1,-7.276019381875002,-7.2420231225,9.705,1.0
0.5613457333333333,2.666666666666667,24,3.25,1.0,1.249,0.4210093,0.3871178,8.5,8.5,0.0,5.0,57.75,4.575,-9.50571654,-9.50571654,56.75,1.595,1.745,4.5,11.1,-7.1896560462500005,-7.1609017125,10.0875,1.1999999999999995
0.5613457333333333,2.666666666666667,25,3.25,1.0,1.249,0.4210093,0.3871178,8.75,8.75,0.0,4.75,58.5,4.775,-9.50571654,-9.50571654,82.9,1.6775,1.775,4.75,11.1,-7.879185057500001,-7.72292803,9.0575,0.4499999999999993
0.5613457333333333,2.666666666666667,25,3.25,1.0,1.249,0.4210093,0.3871178,8.75,8.75,0.0,4.75,58.75,4.7375,-9.50571654,-9.50571654,79.5,1.645,1.8025,4.75,11.1,-7.6769654425,-7.567016655,9.135,0.5499999999999998
0.5613457333333333,2.666666666666667,25,3.25,1.0,1.249,0.4210093,0.3871178,8.75,8.75,0.0,4.75,59.0,4.6375,-9.50571654,-9.50571654,79.75,1.6125,1.7899999999999998,4.75,11.1,-7.5132173287500015,-7.4711567925,9.44,0.9499999999999992
0.5613457333333333,2.666666666666667,26,3.25,1.0,1.249,0.4210093,0.3871178,9.0,9.0,0.0,4.5,59.75,4.9875,-9.50571654,-9.50571654,67.425,1.715,1.8475,5.0,11.1,-7.8730828168750016,-7.6681844825,8.5825,0.8999999999999995
0.5613457333333333,2.666666666666667,26,3.25,1.0,1.249,0.4210093,0.3871178,9.0,9.0,0.0,4.5,60.0,4.8,-9.50571654,-9.50571654,68.75,1.6625,1.845,5.0,11.1,-7.685677835,-7.55116643,8.7525,0.4499999999999993
0.5613457333333333,2.666666666666667,26,3.25,1.0,1.249,0.4210093,0.3871178,9.0,9.0,0.0,4.5,60.25,4.7,-9.50571654,-9.50571654,74.75,1.6175,1.8125,5.0,11.1,-7.55229614125,-7.469904215,9.325,0.6999999999999993
0.0215224,2.333333333333333,25,3.0,1.0,1.246,0.0161418,0.148848675,8.75,8.75,0.0,4.75,58.0,4.675,-9.50571654,-9.50571654,71.0,1.65,1.71,4.5,10.8,-7.075795192499998,-7.0247353325,9.2,1.0
0.0215224,2.333333333333333,25,3.0,1.0,1.246,0.0161418,0.148848675,8.75,8.75,0.0,4.75,58.25,4.65,-9.50571654,-9.50571654,67.0,1.63,1.7599999999999998,4.5,10.8,-6.892503238125,-6.85678624,9.53,1.1000000000000003
0.0215224,2.333333333333333,25,3.0,1.0,1.246,0.0161418,0.148848675,8.75,8.75,0.0,4.75,58.5,4.6,-9.50571654,-9.50571654,67.0,1.595,1.7525,4.5,10.8,-6.8061399025,-6.77566483,9.9125,1.3000000000000005
0.0215224,2.333333333333333,26,3.0,1.0,1.246,0.0161418,0.148848675,9.0,9.0,0.0,4.5,59.25,4.8,-9.50571654,-9.50571654,93.15,1.6775,1.7824999999999998,4.75,10.8,-7.49566891375,-7.3376911475,8.8825,0.5499999999999998
0.0215224,2.333333333333333,26,3.0,1.0,1.246,0.0161418,0.148848675,9.0,9.0,0.0,4.5,59.5,4.7625,-9.50571654,-9.50571654,89.75,1.645,1.81,4.75,10.8,-7.29344929875,-7.1817797725,8.96,0.6500000000000004
0.0215224,2.333333333333333,26,3.0,1.0,1.246,0.0161418,0.148848675,9.0,9.0,0.0,4.5,59.75,4.6625,-9.50571654,-9.50571654,90.0,1.6125,1.7975,4.75,10.8,-7.129701185,-7.08591991,9.265,1.0499999999999998
0.0215224,2.333333333333333,27,3.0,1.0,1.246,0.0161418,0.148848675,9.25,9.25,0.0,4.25,60.5,5.0125,-9.50571654,-9.50571654,77.675,1.715,1.855,5.0,10.8,-7.489566673125,-7.282947599999999,8.4075,0.8999999999999995
0.0215224,2.333333333333333,27,3.0,1.0,1.246,0.0161418,0.148848675,9.25,9.25,0.0,4.25,60.75,4.825,-9.50571654,-9.50571654,79.0,1.6625,1.8525,5.0,10.8,-7.3021616912499985,-7.1659295475,8.5775,0.5499999999999998
0.0215224,2.333333333333333,27,3.0,1.0,1.246,0.0161418,0.148848675,9.25,9.25,0.0,4.25,61.0,4.725,-9.50571654,-9.50571654,85.0,1.6175,1.82,5.0,10.8,-7.1687799975,-7.0846673325,9.15,0.7999999999999998
0.2728576333333333,4.666666666666667,20,4.75,1.0,1.24,0.40928645,0.0001566478448275,7.5,7.5,0.0,6.0,47.0,4.0875,-9.020565250339999,-9.020565250339999,15.775,1.47,1.5175,5.0,12.2,-7.01801667767,-6.8907749525,10.85,1.2000000000000002
0.2728576333333333,4.666666666666667,20,4.75,1.0,1.24,0.40928645,0.0001566478448275,7.5,7.5,0.0,6.0,47.25,4.0625,-9.020565250339999,-9.020565250339999,11.775,1.4500000000000002,1.5675,5.0,12.2,-6.8347247232949995,-6.72282586,11.18,1.2000000000000002
0.2728576333333333,4.666666666666667,20,4.75,1.0,1.24,0.40928645,0.0001566478448275,7.5,7.5,0.0,6.0,47.5,4.0125,-9.020565250339999,-9.020565250339999,11.775,1.415,1.56,5.0,12.2,-6.748361387669999,-6.6417044500000015,11.5625,1.2000000000000002
0.2728576333333333,4.666666666666667,21,4.75,1.0,1.24,0.40928645,0.0001566478448275,7.75,7.75,0.0,5.75,48.25,4.2125,-9.020565250339999,-9.020565250339999,37.925,1.4975,1.59,5.25,12.2,-7.43789039892,-7.2037307675000015,10.5325,1.4500000000000002
0.2728576333333333,4.666666666666667,21,4.75,1.0,1.24,0.40928645,0.0001566478448275,7.75,7.75,0.0,5.75,48.5,4.175,-9.020565250339999,-9.020565250339999,34.525,1.465,1.6175,5.25,12.2,-7.23567078392,-7.0478193925,10.61,1.2999999999999998
0.2728576333333333,4.666666666666667,21,4.75,1.0,1.24,0.40928645,0.0001566478448275,7.75,7.75,0.0,5.75,48.75,4.075,-9.020565250339999,-9.020565250339999,34.775,1.4325,1.605,5.25,12.2,-7.071922670169999,-6.951959530000001,10.915,1.2000000000000002
0.2728576333333333,4.666666666666667,22,4.75,1.0,1.24,0.40928645,0.0001566478448275,8.0,8.0,0.0,5.5,49.5,4.425,-9.020565250339999,-9.020565250339999,22.450000000000006,1.535,1.6625,5.5,12.2,-7.431788158294999,-7.14898722,10.0575,2.3
0.2728576333333333,4.666666666666667,22,4.75,1.0,1.24,0.40928645,0.0001566478448275,8.0,8.0,0.0,5.5,49.75,4.2375,-9.020565250339999,-9.020565250339999,23.775,1.4825,1.66,5.5,12.2,-7.244383176419999,-7.031969167500002,10.2275,1.5499999999999998
0.2728576333333333,4.666666666666667,22,4.75,1.0,1.24,0.40928645,0.0001566478448275,8.0,8.0,0.0,5.5,50.0,4.1375,-9.020565250339999,-9.020565250339999,29.775,1.4375,1.6275,5.5,12.2,-7.11100148267,-6.9507069525,10.8,1.2000000000000002
0.2728576333333333,4.333333333333333,21,4.5,1.0,1.24,0.40928645,0.000160693678160825,7.75,7.75,0.0,5.75,55.0,4.225,-9.020565250339999,-9.020565250339999,16.25,1.5325,1.5625000000000002,5.25,12.2,-7.39044518517,-7.263069189999999,10.05,0.6500000000000004
0.2728576333333333,4.333333333333333,21,4.5,1.0,1.24,0.40928645,0.000160693678160825,7.75,7.75,0.0,5.75,55.25,4.199999999999998,-9.020565250339999,-9.020565250339999,12.25,1.5125000000000002,1.6125000000000005,5.25,12.2,-7.207153230795001,-7.0951200975,10.38,0.6500000000000004
0.2728576333333333,4.333333333333333,21,4.5,1.0,1.24,0.40928645,0.000160693678160825,7.75,7.75,0.0,5.75,55.5,4.15,-9.020565250339999,-9.020565250339999,12.25,1.4775,1.6050000000000002,5.25,12.2,-7.120789895170001,-7.0139986875,10.7625,0.6500000000000004
0.2728576333333333,4.333333333333333,22,4.5,1.0,1.24,0.40928645,0.000160693678160825,8.0,8.0,0.0,5.5,56.25,4.35,-9.020565250339999,-9.020565250339999,38.4,1.56,1.6350000000000002,5.5,12.2,-7.810318906420001,-7.576025005,9.7325,0.9000000000000004
0.2728576333333333,4.333333333333333,22,4.5,1.0,1.24,0.40928645,0.000160693678160825,8.0,8.0,0.0,5.5,56.5,4.3125,-9.020565250339999,-9.020565250339999,35.0,1.5275,1.6625,5.5,12.2,-7.608099291419999,-7.420113629999999,9.81,0.75
0.2728576333333333,4.333333333333333,22,4.5,1.0,1.24,0.40928645,0.000160693678160825,8.0,8.0,0.0,5.5,56.75,4.2125,-9.020565250339999,-9.020565250339999,35.25,1.495,1.65,5.5,12.2,-7.444351177670001,-7.3242537675,10.115,0.6500000000000004
0.2728576333333333,4.333333333333333,23,4.5,1.0,1.24,0.40928645,0.000160693678160825,8.25,8.25,0.0,5.25,57.5,4.5625,-9.020565250339999,-9.020565250339999,22.925,1.5975,1.7075,5.75,12.2,-7.804216665795001,-7.5212814575,9.2575,1.75
0.2728576333333333,4.333333333333333,23,4.5,1.0,1.24,0.40928645,0.000160693678160825,8.25,8.25,0.0,5.25,57.75,4.375,-9.020565250339999,-9.020565250339999,24.25,1.545,1.705,5.75,12.2,-7.61681168392,-7.404263405,9.4275,1.0
0.2728576333333333,4.333333333333333,23,4.5,1.0,1.24,0.40928645,0.000160693678160825,8.25,8.25,0.0,5.25,58.0,4.275,-9.020565250339999,-9.020565250339999,30.25,1.5,1.6725,5.75,12.2,-7.483429990169999,-7.3230011899999985,10.0,0.6500000000000004
0.2728576333333333,4.0,22,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.0,8.0,0.0,5.5,55.75,4.3375,-9.020565250339999,-9.020565250339999,23.75,1.5625,1.5850000000000002,5.5,12.2,-7.681453577669999,-7.582567335,9.5,0.25
0.2728576333333333,4.0,22,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.0,8.0,0.0,5.5,56.0,4.3125,-9.020565250339999,-9.020565250339999,19.75,1.5425,1.6350000000000002,5.5,12.2,-7.498161623295001,-7.4146182425,9.83,0.3500000000000005
0.2728576333333333,4.0,22,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.0,8.0,0.0,5.5,56.25,4.2625,-9.020565250339999,-9.020565250339999,19.75,1.5075,1.6275000000000002,5.5,12.2,-7.411798287670001,-7.333496832500002,10.2125,0.5500000000000003
0.2728576333333333,4.0,23,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.25,8.25,0.0,5.25,57.0,4.4625,-9.020565250339999,-9.020565250339999,45.9,1.59,1.6575000000000002,5.75,12.2,-8.101327298920001,-7.895523150000002,9.1825,0.4500000000000002
0.2728576333333333,4.0,23,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.25,8.25,0.0,5.25,57.25,4.425,-9.020565250339999,-9.020565250339999,42.5,1.5575,1.685,5.75,12.2,-7.89910768392,-7.739611775,9.260000000000002,0.2999999999999998
0.2728576333333333,4.0,23,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.25,8.25,0.0,5.25,57.5,4.325,-9.020565250339999,-9.020565250339999,42.75,1.525,1.6725,5.75,12.2,-7.735359570170001,-7.643751912500001,9.565,0.2999999999999998
0.2728576333333333,4.0,24,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.5,8.5,0.0,5.0,58.25,4.675,-9.020565250339999,-9.020565250339999,30.425,1.6275,1.73,6.0,12.2,-8.095225058295,-7.8407796025,8.707500000000001,1.2999999999999998
0.2728576333333333,4.0,24,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.5,8.5,0.0,5.0,58.5,4.4875,-9.020565250339999,-9.020565250339999,31.75,1.5750000000000002,1.7275,6.0,12.2,-7.907820076419999,-7.723761550000001,8.877500000000003,0.5499999999999998
0.2728576333333333,4.0,24,4.25,1.0,1.24,0.40928645,0.0001550603448275,8.5,8.5,0.0,5.0,58.75,4.3875,-9.020565250339999,-9.020565250339999,37.75,1.53,1.695,6.0,12.2,-7.77443838267,-7.642499335,9.45,0.20000000000000015
0.2728576333333333,3.333333333333333,23,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.25,8.25,0.0,5.25,56.5,4.4375,-9.020565250339999,-9.020565250339999,27.25,1.585,1.5925,5.75,12.0,-7.823067540169999,-7.7239540575,9.3,0.4500000000000002
0.2728576333333333,3.333333333333333,23,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.25,8.25,0.0,5.25,56.75,4.4125,-9.020565250339999,-9.020565250339999,23.25,1.565,1.6425,5.75,12.0,-7.639775585794999,-7.556004965,9.63,0.5500000000000007
0.2728576333333333,3.333333333333333,23,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.25,8.25,0.0,5.25,57.0,4.3625,-9.020565250339999,-9.020565250339999,23.25,1.53,1.635,5.75,12.0,-7.553412250169999,-7.474883555000001,10.0125,0.7500000000000004
0.2728576333333333,3.333333333333333,24,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.5,8.5,0.0,5.0,57.75,4.5625,-9.020565250339999,-9.020565250339999,49.4,1.6125,1.665,6.0,12.0,-8.24294126142,-8.0369098725,8.9825,0.25
0.2728576333333333,3.333333333333333,24,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.5,8.5,0.0,5.0,58.0,4.525,-9.020565250339999,-9.020565250339999,46.0,1.58,1.6925,6.0,12.0,-8.04072164642,-7.8809984975,9.06,0.20000000000000015
0.2728576333333333,3.333333333333333,24,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.5,8.5,0.0,5.0,58.25,4.425000000000002,-9.020565250339999,-9.020565250339999,46.25,1.5475,1.68,6.0,12.0,-7.876973532669999,-7.785138635000001,9.365,0.5
0.2728576333333333,3.333333333333333,25,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.75,8.75,0.0,4.75,59.0,4.775,-9.020565250339999,-9.020565250339999,33.925,1.65,1.7374999999999998,6.25,12.0,-8.236839020795,-7.9821663250000015,8.5075,1.0999999999999996
0.2728576333333333,3.333333333333333,25,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.75,8.75,0.0,4.75,59.25,4.5875,-9.020565250339999,-9.020565250339999,35.25,1.5975,1.735,6.25,12.0,-8.04943403892,-7.865148272500001,8.6775,0.34999999999999964
0.2728576333333333,3.333333333333333,25,3.75,1.0,1.24,0.40928645,0.0001550603448275,8.75,8.75,0.0,4.75,59.5,4.487500000000002,-9.020565250339999,-9.020565250339999,41.25,1.5525,1.7025,6.25,12.0,-7.91605234517,-7.7838860575,9.25,0.25
0.40928645,2.5,24,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,8.5,8.5,0.0,5.0,57.25,4.3875,-9.020565250339999,-9.020565250339999,11.25,1.555,1.5650000000000002,6.0,12.2,-7.701779717755,-7.5653548525,8.75,0.25
0.40928645,2.5,24,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,8.5,8.5,0.0,5.0,57.5,4.362500000000002,-9.020565250339999,-9.020565250339999,7.25,1.535,1.6150000000000002,6.0,12.2,-7.5184877633800005,-7.397405760000002,9.08,0.3500000000000005
0.40928645,2.5,24,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,8.5,8.5,0.0,5.0,57.75,4.3125,-9.020565250339999,-9.020565250339999,7.25,1.5,1.6075000000000002,6.0,12.2,-7.432124427755,-7.316284350000001,9.4625,0.5500000000000003
0.40928645,2.5,25,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,8.75,8.75,0.0,4.75,58.5,4.5125,-9.020565250339999,-9.020565250339999,33.4,1.5825,1.6375000000000002,6.25,12.2,-8.121653439005001,-7.878310667500001,8.432500000000001,0.25
0.40928645,2.5,25,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,8.75,8.75,0.0,4.75,58.75,4.4750000000000005,-9.020565250339999,-9.020565250339999,30.0,1.55,1.665,6.25,12.2,-7.919433824005001,-7.7223992925,8.510000000000002,0.09999999999999963
0.40928645,2.5,25,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,8.75,8.75,0.0,4.75,59.0,4.375,-9.020565250339999,-9.020565250339999,30.25,1.5175,1.6525,6.25,12.2,-7.755685710255,-7.626539430000001,8.815000000000003,0.2999999999999998
0.40928645,2.5,26,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,9.0,9.0,0.0,4.5,59.75,4.7250000000000005,-9.020565250339999,-9.020565250339999,17.925,1.62,1.71,6.5,12.2,-8.11555119838,-7.823567120000001,7.9575,1.0999999999999996
0.40928645,2.5,26,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,9.0,9.0,0.0,4.5,60.0,4.5375000000000005,-9.020565250339999,-9.020565250339999,19.25,1.5675,1.7075,6.5,12.2,-7.928146216505,-7.706549067500001,8.127500000000001,0.34999999999999964
0.40928645,2.5,26,3.75,1.0,1.24,0.6139296750000001,0.00023259051724125,9.0,9.0,0.0,4.5,60.25,4.4375,-9.020565250339999,-9.020565250339999,25.25,1.5225,1.675,6.5,12.2,-7.794764522755001,-7.6252868525,8.700000000000001,0.049999999999999815
0.9764119000000001,3.0,25,3.5,1.0,1.24,0.93695215,0.5278207603448275,8.75,8.75,0.0,4.75,58.0,4.5075,-9.020565250339999,-9.020565250339999,17.25,1.595,1.635,5.75,11.7,-7.518009495169999,-7.4191232525,8.5,0.7299999999999995
0.9764119000000001,3.0,25,3.5,1.0,1.24,0.93695215,0.5278207603448275,8.75,8.75,0.0,4.75,58.25,4.4825,-9.020565250339999,-9.020565250339999,13.25,1.5750000000000002,1.685,5.75,11.7,-7.334717540795001,-7.2511741600000015,8.83,0.8300000000000001
0.9764119000000001,3.0,25,3.5,1.0,1.24,0.93695215,0.5278207603448275,8.75,8.75,0.0,4.75,58.5,4.4325,-9.020565250339999,-9.020565250339999,13.25,1.54,1.6775,5.75,11.7,-7.248354205170001,-7.170052750000001,9.2125,1.0299999999999998
0.9764119000000001,3.0,26,3.5,1.0,1.24,0.93695215,0.5278207603448275,9.0,9.0,0.0,4.5,59.25,4.6325,-9.020565250339999,-9.020565250339999,39.4,1.6225,1.7075,6.0,11.7,-7.93788321642,-7.732079067500001,8.182500000000001,0.4799999999999995
0.9764119000000001,3.0,26,3.5,1.0,1.24,0.93695215,0.5278207603448275,9.0,9.0,0.0,4.5,59.5,4.595,-9.020565250339999,-9.020565250339999,36.0,1.59,1.735,6.0,11.7,-7.735663601420001,-7.5761676925,8.260000000000002,0.4799999999999995
0.9764119000000001,3.0,26,3.5,1.0,1.24,0.93695215,0.5278207603448275,9.0,9.0,0.0,4.5,59.75,4.495,-9.020565250339999,-9.020565250339999,36.25,1.5575,1.7225,6.0,11.7,-7.571915487670001,-7.480307830000001,8.565000000000001,0.7799999999999994
0.9764119000000001,3.0,27,3.5,1.0,1.24,0.93695215,0.5278207603448275,9.25,9.25,0.0,4.25,60.5,4.845,-9.020565250339999,-9.020565250339999,23.925,1.66,1.7799999999999998,6.25,11.7,-7.931780975795001,-7.6773355200000015,7.7075,1.0999999999999996
0.9764119000000001,3.0,27,3.5,1.0,1.24,0.93695215,0.5278207603448275,9.25,9.25,0.0,4.25,60.75,4.6575,-9.020565250339999,-9.020565250339999,25.25,1.6075,1.7775,6.25,11.7,-7.744375993919999,-7.560317467500001,7.8775,0.4799999999999995
